axieId,currentPrice,breedCount,owner,basePrice,endedPrice,duration
11884774,0.00590,1,Lucgen,0.00590,0.00000,0
11329292,0.00600,0,Ice4Sale.T1,0.00600,0.00000,0
11882890,0.00650,2,DC: tapiocaaxie,0.00860,0.00650,1209600
11343548,0.00656,2,BUY IT BEFORE SOMEONE ELSE WILL,0.01000,0.00100,2592000
11898654,0.00656,3,BUY IT BEFORE SOMEONE ELSE WILL,0.01000,0.00100,2592000
11343371,0.00680,3,engr_rr,0.00680,0.00000,0
11917662,0.00700,2,KUKULITNIYO,0.00700,0.00000,0
11343358,0.00700,5,Del pogi,0.00700,0.00000,0
11882868,0.00700,2,DC: tapiocaaxie,0.01200,0.00700,2592000
11348266,0.00700,1,Gdhnd,0.00700,0.00000,0
11878605,0.00756,3,DC: RenzCoco#2150,0.00756,0.00000,0
11344431,0.00850,3,Accept for 300.Php?,0.00850,0.00000,0
11885778,0.00850,0,Yeji #1 Fanboy,0.00850,0.00000,0
11898470,0.00900,3,Diarwixie #13589912,0.00900,0.00000,0
11320611,0.00940,3,twitter: @rmljr_ | LFG,0.00940,0.00000,0
11341262,0.00993,5,MrTx,0.00993,0.00000,0
11902572,0.01000,2,Jh In FB name,0.01000,0.00000,0
11328745,0.01000,2,Jh In FB name,0.01000,0.00000,0
11885690,0.01000,3,Jh In FB name,0.01000,0.00000,0
11330883,0.01000,3,chicoloco,0.01000,0.01000,8640000
11307692,0.01000,4,chicoloco,0.01000,0.01000,8640000
11339677,0.01000,4,axie por amor,0.01000,0.00000,0
11343541,0.01000,3,Aomine Daiki | Axie.gg,0.01000,0.00000,0
11319603,0.01030,4,Top 1 Fortnite Zero Build Asia Player,0.01300,0.00013,8640000
11276186,0.01100,4,🙈🙉🙊| Mr. Politician ,0.01100,0.00000,0
11347131,0.01100,3,King,0.01100,0.00000,0
11332087,0.01190,2,Cookie,0.01190,0.00000,0
11323826,0.01200,5,FB: CYRELLE,0.01200,0.00000,0
11294517,0.01200,2,FB: CYRELLE,0.01200,0.00000,0
11931397,0.01200,3,Adriana,0.01200,0.00000,0
11902965,0.01200,4,FB: Joel Mariquejr,0.01200,0.00000,0
11337852,0.01200,3,Peptomano ♠,0.01200,0.00000,0
11855787,0.01220,4,Wuu.,0.01220,0.00000,0
11918874,0.01230,2,Adriana,0.01230,0.00000,0
11350363,0.01270,2,METAT8 | FloncH,0.01270,0.00000,0
11888777,0.01300,3,WHIROTZY,0.01300,0.00000,0
11902573,0.01300,4,DC: tapiocaaxie,0.02200,0.01300,1209600
11882845,0.01358,4,MrTx,0.01358,0.00000,0
11887271,0.01358,3,MrTx,0.01358,0.00000,0
11899054,0.01380,0,DOO,0.01380,0.00000,0
11338795,0.01400,2,Lunacian #1161195,0.01400,0.00000,0
11338265,0.01400,0,<color=#000000> Chief | SJG,0.01400,0.00000,0
11882382,0.01400,4,aldwinx99,0.01400,0.00000,0
11910236,0.01400,0,-BAIT-,0.01400,0.00000,0
11873888,0.01480,4,XiinXielXai,0.01480,0.00000,0
11880268,0.01500,4,🥞🥞Baking Pancakes🧇🧇,0.01500,0.00000,0
11313421,0.01500,5,MichaelBalangatan|Tiktok,0.01500,0.00000,0
11339493,0.01500,3,JaraguaGecko#12,0.10000,0.01500,86400
11348214,0.01500,0,Childhood Dreams,0.01500,0.00000,0
11345697,0.01500,3,MIEL | JMWildcards,0.01500,0.00000,0
11285779,0.01500,4,Childhood Dreams,0.01500,0.00000,0
11884630,0.01500,2,Search my Axie then Offer!!,0.10000,0.01500,259200
11322496,0.01500,4,CorleoneCruz,0.01500,0.00000,0
11315880,0.01500,4,EMBER | MANUEL,0.01500,0.00000,0
11320284,0.01500,4,MichaelBalangatan|Tiktok,0.01500,0.00000,0
11319115,0.01500,4,JaraguaGecko#11,0.30000,0.01500,172800
11310504,0.01500,4,EMBER | MANUEL,0.01500,0.00000,0
11865944,0.01570,3,Cheetosxcz | CTG,0.01570,0.00000,0
11324838,0.01580,5,Disya,0.01580,0.00000,0
11839600,0.01676,0,<#F70D1A>Nemarus | <#16E2F5>RES,0.01676,0.00000,0
11346361,0.01680,4,MrTx,0.01680,0.00000,0
11331331,0.01680,3,MrTx,0.01680,0.00000,0
11344121,0.01680,4,MrTx,0.01680,0.00000,0
11875343,0.01700,4,FB: Paul Escaño,0.01700,0.00000,0
11871557,0.01780,3,Wis,0.01780,0.00000,0
11345696,0.01800,3,Lath|JMWildCards,0.01800,0.00000,0
11347465,0.01800,3,Youtube.com/@BlueBirdAxie,0.01800,0.00000,0
11882853,0.01800,2,Accept puhhh leaaaase!🙈,0.01800,0.00000,0
11861505,0.01800,3,Steven | CDG,0.01800,0.00000,0
11334464,0.01900,3,Grumpyfox,0.01900,0.00000,0
11870999,0.01900,0,Accept puhhh leaaaase!🙈,0.01900,0.00000,0
11317102,0.01950,3,HT_Theron,0.01950,0.00000,0
11348115,0.02000,0,JaraguaGecko#4,0.04000,0.02000,86400
11328669,0.02000,2,Ikkin,0.02000,0.00000,0
11330920,0.02000,3,Joshie,0.02000,0.00000,0
11296378,0.02000,5,-BAIT-,0.02000,0.00000,0
11347321,0.02000,0,Long Bát,0.02000,0.00000,0
11322259,0.02000,4,PT | Parra,2.00000,0.02000,345600
11317079,0.02000,4,Daxie N. Finithy,0.02000,0.00000,0
11337366,0.02000,4,KK-SLP-005,0.02000,0.00000,0
11335888,0.02000,2,Fuzy ☁ Red Cloudz ☁ DB,0.03000,0.02000,86400
11307682,0.02200,6, JPG,0.02200,0.00000,0
11334774,0.02250,1,carlos,0.02250,0.00000,0
11324223,0.02300,3,QQ4 - Slicky,0.02300,0.00000,0
11331981,0.02500,4,dhernandez15,0.02500,0.00000,0
11340859,0.02500,2,Lunacian #26062162,0.02500,0.00000,0
11335921,0.02500,2,🐺 LAST OFFER 🐺,0.02500,0.00000,0
11218458,0.02749,3,LERZ,0.05000,0.02000,432000
11345949,0.02900,2,BIG BOSS JPT ,0.02900,0.00000,0
11322041,0.02900,0,yyama,0.02900,0.00000,0
11279084,0.03000,4,Azarian | PWG,0.03000,0.00000,0
11345679,0.03000,3,Angel,0.03000,0.00000,0
11327134,0.03000,4,rav | isko6,0.03000,0.00000,0
11338341,0.03000,2,rav | isko6,0.03000,0.00000,0
11302406,0.03000,5,yyama,0.03000,0.00000,0
11346213,0.03000,2,Keena,0.03000,0.00000,0
11339393,0.03000,3,Phil1690,0.03000,0.00000,0
11344400,0.03000,3,Tr3vor ,0.03000,0.00000,0
11338338,0.03000,2,Honey Lemon,0.03000,0.00000,0
11279087,0.03000,4,Azarian | PWG,0.03000,0.00000,0
