axieId,currentPrice,breedCount,owner,basePrice,endedPrice,duration
11911987,0.01000,0,FB: Joel Mariquejr,0.01000,0.00000,0
11911992,0.01300,2,Angasamo | dpSer,0.01300,0.00000,0
11893311,0.01414,4,Bryan 11,0.01414,0.00000,0
11924221,0.01500,0,Please Accept,0.01500,0.00000,0
11911989,0.01500,0,FB: Joel Mariquejr,0.01500,0.00000,0
11923784,0.01500,2,🥞🥞Baking Pancakes🧇🧇,0.01500,0.00000,0
11911988,0.03000,0,FB: Joel Mariquejr,0.03000,0.00000,0
11897039,0.03500,0,Agent Jec - PNX BETTING,0.03500,0.00000,0
11897336,0.05000,3,Youtube.com/@BlueBirdAxie,0.05000,0.00000,0
