axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11866831,0.0100,2023-10-03,Zeal,Clover,2,Goda,Scaly Spear,Timber,Cattail,Beast,Plant,0xa0000000032cd442002528c20043108a0c4030cc1443114400a120480c4310c8
11873294,0.0099,2023-10-03,Blossom,Friezard,2,Goda,Scaly Spear,Timber,Cattail,Plant,Reptile,0xa00000000d34b2330ca21002004010c81444214c144308c600a120020c43110a
11881816,0.0309,2023-10-03,Telescope,Gill,4,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa00000000b2c344210a220c80045088a10a4210c1445114400a120480c431004
11879034,0.0090,2023-10-03,Blossom,Leafy,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa00000000b2cb2230ca00802004011080c2131441445104800a1208c0c4310c4
11881799,0.0250,2023-10-03,Little Owl,Gill,3,Goda,Scaly Spear,Timber,Cattail,Bird,Aquatic,0xa00000000b2cb4440884294a0045108a10a428861445094400a120480c431004
11878606,0.0160,2023-10-02,Clear,Sidebarb,4,Goda,Scaly Spear,Timber,Cattail,Aquatic,Reptile,0xa00000000b2cb322104008020040108a14c319021445108600a120480c4228c4
11345487,0.0030,2023-10-01,Gecko,Leafy,2,Goda,Scaly Spear,Timber,Cattail,Reptile,Plant,0xa0000000022cb443142528c4004010040c2428c81445114600a1204a0c452108
11878609,0.0106,2023-09-29,Blossom,Friezard,2,Goda,Scaly Spear,Timber,Cattail,Plant,Reptile,0xa00000000b2cb4230ca3080200401004144328821445114400a008480c421846
11871656,0.0350,2023-09-28,Clear,Gill,3,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa00000000b2c34241044290a0045094410a429061445294400a120480c4310c4
11875732,0.0320,2023-09-28,Telescope,Nimo,4,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa00000000b2cb42210a4090a0040108a102219061445114400a2300a0c4310c4
11329890,0.0150,2023-09-28,Topaz,Owl,4,Goda,Scaly Spear,Timber,Cattail,Reptile,Bird,0xa00000000b2c432214a528c40044088a08651104144530c200a008460c45114c
11856744,0.0140,2023-09-27,Papi,Gill,4,Goda,Scaly Spear,Timber,Cattail,Plant,Aquatic,0xa00000000b78b4420c2508880040100410a408c21445114400a120880c4310c4
11855065,0.0112,2023-09-27,Blossom,Leafy,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa0000000042cb3440ca00884004328040c2530ca1445114400a120480c431046
11875739,0.0300,2023-09-26,Telescope,Gill,3,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa00000000b2cb44210a4294a0045108a10a4210c1445114400a120480c431004
11873295,0.0166,2023-09-26,Blossom,Inkling,4,Goda,Scaly Spear,Timber,Cattail,Plant,Aquatic,0xa00000000b34b2330ca008020040100410831884144510c400a120480c4310c4
11873301,0.0111,2023-09-26,Blossom,Leafy,2,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa00000000b2cb2230ca00802004328040c23290a1441214400a0288c0c4118c4
11871656,0.0330,2023-09-26,Clear,Gill,3,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa00000000b2c34241044290a0045094410a429061445294400a120480c4310c4
11871707,0.0330,2023-09-26,Clear,Nimo,3,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa00000000b2cb4421044294a0045108a102320861441314400a230480c4310c4
11873776,0.0111,2023-09-25,Cucumber Slice,Leafy,2,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa00000000d3424340c832802004228040c2530c6144230c400a120480c4130c4
11869547,0.0135,2023-09-24,Robin,Sakura,3,Goda,Scaly Spear,Timber,Cattail,Bird,Plant,0xa00000000b84d42408a31084004528040c8330c41445114400a1214c0c4310c4
11869789,0.0111,2023-09-24,Blossom,Leafy,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa00000000b2c42230ca30802004328040c2428ca1445214400a028020c4118c4
11868632,0.0400,2023-09-22,Clear,Gill,4,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa0000000032de4241044294a0045108a10a409021441314400a220480c431006
11850634,0.0100,2023-09-22,Confused,Nimo,5,Goda,Scaly Spear,Timber,Cattail,Plant,Aquatic,0x400000000b2de4040c44210400401004102409021444214400a428480c4228c4
11872017,0.0340,2023-09-21,Clear,Inkling,0,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa00000000b30b21110412082004120c21083108c1442314c00a419060c4410c4
11856744,0.0190,2023-09-20,Papi,Gill,4,Goda,Scaly Spear,Timber,Cattail,Plant,Aquatic,0xa00000000b78b4420c2508880040100410a408c21445114400a120880c4310c4
11866860,0.0138,2023-09-20,Gecko,Sakura,3,Goda,Scaly Spear,Timber,Cattail,Reptile,Plant,0xa00000000b2c242314200802004010040c8319441445114400a028860c4310c4
11867891,0.0120,2023-09-19,Cucumber Slice,Friezard,3,Goda,Scaly Spear,Timber,Cattail,Plant,Reptile,0xa00000000d2cb4430c8328020040108a144510cc144230c400a030480c43104c
11867892,0.0128,2023-09-18,Cucumber Slice,Friezard,3,Goda,Scaly Spear,Timber,Cattail,Plant,Reptile,0xa00000000b08b4430c80094200422804144509441445114400a008480c431046
11345546,0.0098,2023-09-18,Zeal,Leafy,1,Goda,Scaly Spear,Timber,Cattail,Beast,Plant,0xa00000000b2c2444002520ca004010c20c2510041445310c00a2300a0c4310c4
11866862,0.0134,2023-09-17,Gecko,Friezard,4,Goda,Scaly Spear,Timber,Cattail,Reptile,Reptile,0xa00000000d2cb232142008020040100414431944144510c400a028020c4310c4
11865951,0.0471,2023-09-16,Telescope,Gill,4,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa00000000b78b42210a228880040100410a429021445104c00a120880c4310c4
11866861,0.0124,2023-09-15,Gecko,Leafy,4,Goda,Scaly Spear,Timber,Cattail,Reptile,Plant,0xa00000000d08224314232802004010040c2319441445114400a5180a0c4310c4
11862502,0.0139,2023-09-12,Gecko,Leafy,5,Goda,Scaly Spear,Timber,Cattail,Reptile,Plant,0xa00000000d08b44414232802004010040c231944144510c400a120020c431046
11850634,0.0175,2023-09-12,Confused,Nimo,0,Goda,Scaly Spear,Timber,Cattail,Plant,Aquatic,0x400000000b2de4040c44210400401004102409021444214400a428480c4228c4
11862513,0.0149,2023-09-09,Papi,Sakura,5,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa00000000b2c22230c20080a004010040c8511441445114400a028480c4310c4
11340562,0.0135,2023-09-08,Confused,Sidebarb,4,Goda,Scaly Spear,Timber,Cattail,Plant,Reptile,0x300000000b0c22230c45094a0040100414c320ca1445108200a0280a0c4310c4
11340538,0.0063,2023-09-06,Gecko,Leafy,5,Goda,Scaly Spear,Timber,Cattail,Reptile,Plant,0xa0000000032c434414252948004010040c2320c81445114c00a0284a0c43100c
11343300,0.0190,2023-09-04,Zeal,Belieber,3,Goda,Scaly Spear,Timber,Cattail,Beast,Beast,0xa00000000b3432340023114a0040100400c218cc144510c400a120480c432088
11856743,0.0240,2023-09-02,Clear,Sakura,4,Goda,Scaly Spear,Timber,Cattail,Aquatic,Plant,0xa00000000b2cb44410450888004011440c8429021445110800a028480c4310c4
11306708,0.0130,2023-09-02,Confused,Clover,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0x30000000040c42220c410948004010040c4330c41443100c00a5104a0c4310c4
11855068,0.0132,2023-09-01,Zeal,Sakura,2,Goda,Scaly Spear,Timber,Cattail,Beast,Plant,0xa00000000d2c22430023080a004010040c8331441445114400a1200a0c4028c4
11843309,0.0130,2023-08-31,Confused,Sakura,0,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa00000000b0cb4340c43114a004510420c8108c21445294400a120480c4310c4
11855065,0.0111,2023-08-31,Blossom,Leafy,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa0000000042cb3440ca00884004328040c2530ca1445114400a120480c431046
11348073,0.0150,2023-08-30,Cucumber Slice,Gill,0,Goda,Scaly Spear,Timber,Cattail,Plant,Aquatic,0xa00000000b08b3240c8509420040108a10a308c21445114c00a0204a0c43100c
11344142,0.0300,2023-08-27,Topaz,Swirl,4,Goda,Scaly Spear,Timber,Cattail,Reptile,Reptile,0xa00000000210224414a509440040100414a521481440304600a1210a0c4210c4
11343300,0.0190,2023-08-27,Zeal,Belieber,3,Goda,Scaly Spear,Timber,Cattail,Beast,Beast,0xa00000000b3432340023114a0040100400c218cc144510c400a120480c432088
11348886,0.0130,2023-08-26,Blossom,Leafy,4,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa0000000040cb2440ca00884004010040c2528cc1445114400a028480c43100a
11348073,0.0150,2023-08-26,Cucumber Slice,Gill,0,Goda,Scaly Spear,Timber,Cattail,Plant,Aquatic,0xa00000000b08b3240c8509420040108a10a308c21445114c00a0204a0c43100c
11789657,0.0220,2023-08-26,Papi,Gill,4,Goda,Scaly Spear,Timber,Cattail,Plant,Aquatic,0xa00000000b2cb4420c2508880040114410a510c21445114400a120880c4310c4
11340562,0.0100,2023-08-24,Confused,Sidebarb,4,Goda,Scaly Spear,Timber,Cattail,Plant,Reptile,0x300000000b0c22230c45094a0040100414c320ca1445108200a0280a0c4310c4
11345592,0.0120,2023-08-24,Zeal,Sakura,0,Goda,Scaly Spear,Timber,Cattail,Beast,Plant,0xa0000000042c344200230948004320040c83180a1442304a00a1200a0c4020c4
11306708,0.0100,2023-08-24,Confused,Clover,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0x30000000040c42220c410948004010040c4330c41443100c00a5104a0c4310c4
11348886,0.0085,2023-08-23,Blossom,Leafy,2,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa0000000040cb2440ca00884004010040c2528cc1445114400a028480c43100a
11789659,0.0200,2023-08-23,Telescope,Sakura,4,Goda,Scaly Spear,Timber,Cattail,Aquatic,Plant,0xa00000000b2cb44410a3094a004510420c8510c21445114a00a120080c431106
11345546,0.0089,2023-08-21,Zeal,Leafy,1,Goda,Scaly Spear,Timber,Cattail,Beast,Plant,0xa00000000b2c2444002520ca004010c20c2510041445310c00a2300a0c4310c4
11345546,0.0015,2023-08-21,Zeal,Leafy,1,Goda,Scaly Spear,Timber,Cattail,Beast,Plant,0xa00000000b2c2444002520ca004010c20c2510041445310c00a2300a0c4310c4
11843310,0.0135,2023-08-20,Confused,Sakura,4,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa00000000b2cb4440c430942004510420c8421441445114a00a120480c4310c4
11340562,0.0055,2023-08-19,Confused,Sidebarb,4,Goda,Scaly Spear,Timber,Cattail,Plant,Reptile,0x300000000b0c22230c45094a0040100414c320ca1445108200a0280a0c4310c4
11340562,0.0011,2023-08-19,Confused,Sidebarb,4,Goda,Scaly Spear,Timber,Cattail,Plant,Reptile,0x300000000b0c22230c45094a0040100414c320ca1445108200a0280a0c4310c4
11786952,0.0200,2023-08-19,Telescope,Sakura,4,Goda,Scaly Spear,Timber,Cattail,Aquatic,Plant,0xa0000000032cb44410a22142004010c40c8420c21445114400a0280a0c4310c4
11306708,0.0069,2023-08-18,Confused,Clover,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0x30000000040c42220c410948004010040c4330c41443100c00a5104a0c4310c4
11340562,0.0054,2023-08-17,Confused,Sidebarb,3,Goda,Scaly Spear,Timber,Cattail,Plant,Reptile,0x300000000b0c22230c45094a0040100414c320ca1445108200a0280a0c4310c4
11306708,0.0038,2023-08-16,Confused,Clover,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0x30000000040c42220c410948004010040c4330c41443100c00a5104a0c4310c4
11336999,0.0700,2023-08-12,Gero,Tiny Fan,5,Goda,Scaly Spear,Timber,Cattail,Aquatic,Aquatic,0xa00000000d0894431084114a0045290a1043194c1441194400a120480c42314a
11345592,0.0051,2023-08-06,Zeal,Sakura,0,Goda,Scaly Spear,Timber,Cattail,Beast,Plant,0xa0000000042c344200230948004320040c83180a1442304a00a1200a0c4020c4
11340858,0.0088,2023-08-05,Confused,Lotus,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa00000000d1014240c4511420040100a0cc0310a1445108400a120c40c431106
11340858,0.0031,2023-08-01,Confused,Lotus,3,Goda,Scaly Spear,Timber,Cattail,Plant,Plant,0xa00000000d1014240c4511420040100a0cc0310a1445108400a120c40c431106
