axieId,currentPrice,breedCount,owner,basePrice,endedPrice,duration
11022237,0.00650,4,Dies,0.00650,0.00000,0
11268521,0.00656,3,BUY IT BEFORE SOMEONE ELSE WILL,0.01000,0.00100,2592000
10899429,0.01000,4,dc:bob36#2630 | Axie Bob Shop,0.01000,0.00000,0
11107181,0.03000,3,HinchaRC | SURA,0.03000,0.00000,0
9550171,1.50000,6,Lunacian #5748267,1.50000,0.00000,0
