axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
11349561,0.0210,2023-09-03,Tricky,Hollow,2,Catfish,Scaly Spear,Scarab,Cottontail,Reptile,Plant,0xa0000000051cc3331440288a104411480ca131441445214604a4284a00211846
11807415,0.0169,2023-09-03,Telescope,Friezard,4,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Reptile,0x500000000514110110a41148104108ca144328061440284804a0184a0020280a
11345924,0.0210,2023-09-02,Sleepless,Pogona,5,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Reptile,0xa0000000061453131024294a10452904142421081445100a04a3084a00200844
11349560,0.0205,2023-09-01,Telescope,Sidebarb,1,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Reptile,0xa00000000314613310a3208a1045210414c410c21445194404a1294c00241042
11345924,0.0070,2023-09-01,Sleepless,Pogona,5,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Reptile,0xa0000000061453131024294a10452904142421081445100a04a3084a00200844
11854690,0.0195,2023-09-01,Gero,Pogona,2,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Reptile,0xa00000000618633310802108104410c81424208a1442214804a3084200242846
11334129,0.0100,2023-09-01,Clear,Bubblemaker,7,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0x40000000037862241044110410401144106420ca1440300604a128440025194a
11414502,0.0200,2023-09-01,Sleepless,Seaslug,3,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa0000000030c5323102109021040088410c420c81442208604a1284a00211102
11334554,0.0250,2023-08-31,Tricky,Friezard,0,Catfish,Scaly Spear,Scarab,Cottontail,Reptile,Reptile,0x50000000051451031443090410452088144510481440100404a2084a00200802
11343786,0.0171,2023-08-31,Sleepless,Pogona,5,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Reptile,0xa0000000061451131025094410441002142511081445100c04a5094a00200904
11346008,0.0250,2023-08-31,Topaz,Friezard,5,Catfish,Scaly Spear,Scarab,Cottontail,Reptile,Reptile,0x400000000714423214a42082104411041444314a1443180204a318ca00241002
11854689,0.0340,2023-08-30,Gero,Seaslug,3,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa000000006146334108421021044110410c509421440284c04a1284a00200802
11334554,0.0100,2023-08-26,Tricky,Friezard,0,Catfish,Scaly Spear,Scarab,Cottontail,Reptile,Reptile,0x50000000051451031443090410452088144510481440100404a2084a00200802
11347765,0.0500,2023-08-26,Clear,Seaslug,4,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa000000006146044104421021044110410c4310a1440294404a1284a00200802
11319696,0.0318,2023-08-25,Telescope,Tiny Fan,6,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0xa00000000518640110a209081044100a104431441445114404a1284a00200846
11325062,0.0378,2023-08-24,Gero,Tiny Fan,7,Catfish,Scaly Spear,Scarab,Cottontail,Aquatic,Aquatic,0x4000000005144232108510081044108a104431421444100204a1280400200904
11406749,0.0205,2023-08-23,Tricky,Hollow,0,Catfish,Scaly Spear,Scarab,Cottontail,Reptile,Plant,0xa00000000530301014432102104229040ca1204c1445108804a2184c00200802
