axieId,priceEth,saleDate,eye,ear,breedCount,mouth,horn,back,tail,eyeClass,earClass,genes
9656265,0.0100,2023-10-10,Robin,Early Bird,4,Axie Kiss,Dual Blade,Pigeon Post,Post Fight,Bird,Bird,0x200000000820820208a20904008208820842088600a2080a0880088808c2308c
7364530,0.0036,2023-09-19,Mavis,Owl,3,Axie Kiss,Dual Blade,Pigeon Post,Post Fight,Bird,Bird,0xa0000000043044120822080a008020880863108400a208820882188808c2188c
